current_app_name,timestep,state,action,next_state,reward,done,number_of_pods,cpu_util,latency_violation,latency,hpa_threshold,info
proxy,62,205,2,204,8.527918774077577,False,10,31,0,0.9788217544555664,20,{'datetime': '06/06/2022 11:22:58'}
proxy,63,204,3,408,10.533299728703648,False,7,45,0,1.272221326828003,40,{'datetime': '06/06/2022 11:24:36'}
proxy,64,408,0,408,0,False,7,45,0,1.5043437480926514,40,{'datetime': '06/06/2022 11:24:41'}
proxy,65,408,0,408,0,False,7,45,0,1.362043062845866,40,{'datetime': '06/06/2022 11:24:45'}
proxy,66,408,3,444,10.221848370278714,False,6,55,0,1.6537659962972004,60,{'datetime': '06/06/2022 11:26:25'}
proxy,67,444,0,380,6.707275713178314,False,10,41,0,1.3950860500335693,20,{'datetime': '06/06/2022 11:28:04'}
proxy,68,380,0,206,0,False,10,38,0,1.713054895401001,20,{'datetime': '06/06/2022 11:28:09'}
proxy,69,206,0,205,0,False,10,38,0,1.2937990029652913,20,{'datetime': '06/06/2022 11:28:13'}
proxy,70,205,2,205,6.838186774166105,False,10,38,0,1.3615811665852864,20,{'datetime': '06/06/2022 11:29:53'}
proxy,71,205,2,206,5.912195817045017,False,10,36,0,1.6137903531392415,20,{'datetime': '06/06/2022 11:31:32'}
proxy,72,206,0,206,0,False,10,36,0,1.6508246262868245,20,{'datetime': '06/06/2022 11:31:38'}
proxy,73,206,0,205,0,False,10,37,0,1.3071370124816895,20,{'datetime': '06/06/2022 11:31:42'}
proxy,74,205,2,205,7.174734680779137,False,10,36,0,1.2783063252766926,20,{'datetime': '06/06/2022 11:33:21'}
proxy,75,206,0,380,0,False,10,41,0,1.2925450801849365,20,{'datetime': '06/06/2022 11:33:30'}
proxy,76,380,0,381,0,False,10,41,0,1.6954325040181477,20,{'datetime': '06/06/2022 11:33:35'}
proxy,77,381,0,380,0,False,10,41,0,1.503766139348348,20,{'datetime': '06/06/2022 11:33:40'}
proxy,78,380,1,380,0,False,10,40,0,1.4308496316274006,20,{'datetime': '06/06/2022 11:33:44'}
proxy,79,380,2,205,6.558412940305358,False,10,36,0,1.4339893658955891,20,{'datetime': '06/06/2022 11:35:23'}
proxy,80,205,0,205,0,False,10,36,0,1.5318378607432048,20,{'datetime': '06/06/2022 11:35:28'}
proxy,81,205,2,380,6.94707734576458,False,10,42,0,1.334197203318278,20,{'datetime': '06/06/2022 11:37:07'}
proxy,82,380,0,380,0,False,10,42,0,1.4559478759765625,20,{'datetime': '06/06/2022 11:37:12'}
proxy,83,380,0,380,0,False,10,42,0,1.311688741048177,20,{'datetime': '06/06/2022 11:37:16'}
proxy,84,380,2,206,6.071129260055097,False,10,36,0,1.5678096612294514,20,{'datetime': '06/06/2022 11:38:56'}
proxy,85,206,0,206,0,False,10,36,0,1.7087225119272869,20,{'datetime': '06/06/2022 11:39:02'}
proxy,86,206,1,205,0,False,10,36,0,1.3908220926920574,20,{'datetime': '06/06/2022 11:39:06'}
proxy,87,205,2,205,7.21848660105819,False,10,38,0,1.2677684624989827,20,{'datetime': '06/06/2022 11:40:45'}
proxy,88,205,2,205,6.824652910354791,False,10,39,0,1.3650151093800862,20,{'datetime': '06/06/2022 11:42:25'}
proxy,0,1,1,1,0,False,1,0,0,0.9118185838063558,20,{'datetime': '06/06/2022 11:48:04'}
proxy,1,1,3,928,10.02196482996812,False,4,133,0,2.2089010874430337,40,{'datetime': '06/06/2022 11:49:44'}
proxy,2,928,4,655,7.398192563903438,False,6,68,0,2.429841677347819,80,{'datetime': '06/06/2022 11:51:30'}
proxy,3,655,2,648,8.626611079398906,False,5,70,0,2.3623345692952475,80,{'datetime': '06/06/2022 11:53:14'}
proxy,4,648,2,648,8.810255346777854,False,5,78,0,2.261664787928263,80,{'datetime': '06/06/2022 11:54:59'}
proxy,5,648,2,655,7.686218996532433,False,6,78,0,2.2685619990030923,80,{'datetime': '06/06/2022 11:56:43'}
proxy,6,655,1,452,5.445963357128717,False,8,51,0,2.278231143951416,60,{'datetime': '06/06/2022 11:58:28'}
proxy,7,452,0,382,3.199085512223042,False,10,47,0,2.291538874308268,20,{'datetime': '06/06/2022 12:00:13'}
proxy,8,382,1,382,0,False,10,47,0,2.3144816557566323,20,{'datetime': '06/06/2022 12:00:20'}
proxy,9,382,1,382,0,False,10,46,0,2.255274852116903,20,{'datetime': '06/06/2022 12:00:27'}
proxy,10,382,3,417,3.1006245143437403,False,10,46,0,2.3457253774007163,40,{'datetime': '06/06/2022 12:02:12'}
proxy,11,417,0,417,0,False,10,46,0,2.3933125336964927,40,{'datetime': '06/06/2022 12:02:19'}
proxy,12,417,1,382,3.4702527875349114,False,10,45,0,2.150510629018148,20,{'datetime': '06/06/2022 12:04:03'}
